transaction_id,customer_id,store_id,transaction_date,total_amount
2979,C70,105,2024-01-15,18424.39
2980,C105,103,2024-01-04,39331.55
2981,C319,105,2024-01-01,3757.22
2982,C230,103,2024-01-19,31153.54
2983,C146,105,2024-01-02,32027.79
2984,C428,102,2024-01-03,26115.57
2985,C352,104,2024-01-21,67733.54
2986,C34,101,2024-01-11,13051.22
2987,C314,105,2024-01-15,38404.03
2988,C295,104,2024-01-14,101170.88
2989,C294,102,2024-01-06,35585.35
2990,C8,104,2024-01-20,71857.33
2991,C116,103,2024-01-04,2624.91
2992,C484,102,2024-01-03,28596.6
2994,C78,101,2024-01-05,21106.93
2995,C33,102,2024-01-11,22632.01
2996,C130,105,2024-01-13,37241.84
2997,C182,105,2024-01-15,8200.23
2998,C95,101,2024-01-04,34197.5
2999,C448,105,2024-01-16,34705.7
3000,C90,104,2024-01-08,22060.63
3001,C51,102,2024-01-14,38263.23
3002,C498,104,2024-01-04,13046.11
3003,C349,101,2024-01-02,18069.99
3004,C265,105,2024-01-04,10726.56
3005,C41,104,2024-01-17,6039.7
3007,C357,102,2024-01-17,15198.15
3008,C316,102,2024-01-10,25199.03
3009,C481,103,2024-01-09,4200.86
3010,C198,102,2024-01-12,21296.17
3011,C312,101,2024-01-16,13801.86
3012,C239,104,2024-01-11,22203.41
3013,C463,102,2024-01-02,31073.33
3014,C144,104,2024-01-11,28274.57
3015,C132,104,2024-01-15,463.6
3016,C285,101,2024-01-04,47453.58
3017,C38,105,2024-01-04,16712.14
3018,C147,103,2024-01-14,3789.46
3019,C79,105,2024-01-18,13219.12
3020,C150,105,2024-01-19,16690.97
3021,C474,104,2024-01-19,23205.66
3022,C406,105,2024-01-11,20214.54
3023,C16,103,2024-01-08,4651.68
3024,C132,103,2024-01-20,57423.64
3025,C411,101,2024-01-02,33655.85
3026,C270,105,2024-01-12,16440.58
3027,C18,101,2024-01-17,24750.38
3028,C410,101,2024-01-05,21089.29
3029,C25,104,2024-01-21,32879.94
3030,C154,105,2024-01-08,13551.3
3031,C145,102,2024-01-08,9044.32
3032,C48,101,2024-01-05,7262.46
3033,C249,103,2024-01-05,29697.64
3034,C34,102,2024-01-03,85269.15
3035,C443,105,2024-01-16,3019.85
3036,C499,104,2024-01-20,27651.69
3037,C19,104,2024-01-21,26928.2
3038,C156,104,2024-01-03,22799.51
3039,C411,105,2024-01-21,43001.23
3040,C50,101,2024-01-08,27693.82
3041,C428,101,2024-01-10,1929.76
3042,C264,103,2024-01-13,44997.51
3044,C171,103,2024-01-19,45135.04
3045,C482,102,2024-01-16,18063.39
3046,C310,101,2024-01-10,22567.59
3048,C97,103,2024-01-18,20031.16
3049,C304,103,2024-01-09,2429.55
3050,C86,104,2024-01-17,20695.3
3051,C466,103,2024-01-01,10452.22
3052,C146,102,2024-01-01,3525.2
3053,C189,102,2024-01-15,27646.68
3054,C252,103,2024-01-02,19950.44
3055,C474,104,2024-01-04,6651.69
3056,C264,102,2024-01-20,39610.08
3057,C375,104,2024-01-04,2587.55
3058,C373,102,2024-01-15,34645.86
3059,C121,104,2024-01-19,7925.08
3060,C316,104,2024-01-20,33183.36
3061,C203,105,2024-01-14,85328.81
3062,C4,105,2024-01-13,48230.12
3063,C34,104,2024-01-03,2516.11
3064,C99,104,2024-01-21,37431.18
3065,C242,102,2024-01-19,27843.59
3066,C148,105,2024-01-19,21815.96
3067,C271,104,2024-01-13,17395.7
3068,C306,103,2024-01-05,30051.41
3070,C445,104,2024-01-02,17333.05
3071,C300,103,2024-01-13,35242.92
3072,C487,102,2024-01-05,11444.08
3073,C85,103,2024-01-19,28391.96
3074,C255,104,2024-01-20,66913.5
3075,C130,103,2024-01-17,11128.13
3076,C342,101,2024-01-12,1322.6
3077,C442,103,2024-01-14,33093.35
3078,C305,104,2024-01-16,34630.83
3079,C178,101,2024-01-21,42822.54
3080,C341,102,2024-01-21,10564.18
3081,C474,104,2024-01-04,19577.0
3082,C70,104,2024-01-18,16249.85
3083,C443,104,2024-01-10,33988.24
3084,C393,104,2024-01-11,18505.21
3085,C58,102,2024-01-01,12977.85
3086,C389,103,2024-01-05,142546.8
3087,C217,103,2024-01-17,126426.12
3088,C393,103,2024-01-12,19771.11
3089,C251,104,2024-01-19,34373.88
3090,C162,104,2024-01-10,9926.8
3091,C197,104,2024-01-11,9858.61
3092,C500,101,2024-01-02,9544.3
3093,C311,104,2024-01-05,36422.43
3094,C144,104,2024-01-13,26761.29
3095,C460,103,2024-01-12,21354.34
3096,C382,102,2024-01-07,23152.76
3097,C193,105,2024-01-01,6615.36
3098,C131,102,2024-01-08,3034.83
3099,C373,101,2024-01-11,29572.19
3100,C378,104,2024-01-01,32901.61
3101,C335,104,2024-01-03,32025.6
3102,C496,101,2024-01-12,19339.61
3103,C378,103,2024-01-18,4825.38
3104,C154,105,2024-01-02,3757.22
3105,C330,101,2024-01-02,4712.72
3106,C51,105,2024-01-11,10517.25
3107,C497,103,2024-01-10,18041.92
3108,C62,104,2024-01-15,22305.96
3109,C302,104,2024-01-10,12791.87
3110,C302,101,2024-01-20,41642.36
3111,C101,102,2024-01-08,40045.76
3112,C84,104,2024-01-21,41043.56
3113,C347,101,2024-01-19,6586.88
3114,C143,103,2024-01-01,6165.18
3115,C23,103,2024-01-03,9479.12
3116,C227,104,2024-01-03,28296.87
3117,C381,102,2024-01-13,35979.95
3118,C5,103,2024-01-19,19880.96
3119,C34,104,2024-01-11,22251.07
3120,C482,102,2024-01-04,3395.68
3121,C198,104,2024-01-06,17776.96
3122,C147,102,2024-01-17,241.15
3123,C341,103,2024-01-03,18983.78
3124,C170,102,2024-01-02,28546.45
3125,C315,104,2024-01-03,40881.2
3126,C102,104,2024-01-03,1600.14
3127,C25,102,2024-01-07,85036.41
3128,C427,104,2024-01-13,23503.79
3129,C146,103,2024-01-10,14275.69
3130,C204,101,2024-01-14,21607.34
3131,C158,102,2024-01-17,12183.98
3133,C50,103,2024-01-21,37672.63
3134,C374,103,2024-01-03,7892.94
3135,C409,103,2024-01-02,40854.47
3136,C440,102,2024-01-10,3800.8
3138,C269,105,2024-01-14,41039.9
3140,C246,101,2024-01-02,5760.1
3141,C164,105,2024-01-14,37843.48
3142,C451,104,2024-01-02,8833.61
3143,C300,102,2024-01-08,16394.04
3144,C291,104,2024-01-05,29324.28
3145,C494,103,2024-01-01,25687.2
3146,C473,105,2024-01-07,36761.12
3147,C169,104,2024-01-08,31613.89
3148,C495,103,2024-01-01,6592.24
3149,C262,102,2024-01-12,25073.8
3150,C72,105,2024-01-17,10959.79
3151,C196,105,2024-01-02,7611.92
3152,C494,104,2024-01-21,59150.57
3153,C425,102,2024-01-02,2587.55
3155,C440,101,2024-01-08,9220.14
3156,C118,102,2024-01-03,17772.58
3157,C300,105,2024-01-15,18904.52
3158,C220,104,2024-01-15,9973.8
3159,C276,102,2024-01-12,55069.26
3160,C381,105,2024-01-20,68910.48
3161,C398,105,2024-01-18,16227.2
3162,C347,102,2024-01-12,33896.06
3163,C172,103,2024-01-18,45608.64
3164,C108,105,2024-01-01,50654.4
3165,C368,101,2024-01-02,28922.34
3166,C79,102,2024-01-01,32575.38
3167,C402,105,2024-01-15,2257.32
3168,C164,101,2024-01-14,71578.8
3169,C370,101,2024-01-16,6960.7
3170,C393,105,2024-01-05,1929.64
3171,C4,104,2024-01-18,18326.68
3172,C349,104,2024-01-17,18952.46
3173,C227,101,2024-01-18,24084.24
3174,C451,102,2024-01-20,21840.93
3175,C237,101,2024-01-04,15412.77
3176,C261,101,2024-01-01,41096.03
3177,C299,102,2024-01-20,20393.63
3179,C141,105,2024-01-17,42394.41
3180,C335,102,2024-01-09,9116.03
3181,C55,101,2024-01-17,18191.25
3182,C375,101,2024-01-19,67367.25
3183,C181,105,2024-01-20,28225.05
3184,C108,103,2024-01-03,20451.71
3185,C1,102,2024-01-15,19057.97
3186,C45,105,2024-01-12,180334.44
3187,C493,103,2024-01-20,20749.35
3188,C78,103,2024-01-03,9959.43
3189,C325,102,2024-01-21,28406.36
3190,C118,101,2024-01-13,66980.48
3191,C321,101,2024-01-06,61499.97
3192,C104,102,2024-01-17,5420.52
3193,C481,103,2024-01-07,50392.94
3194,C442,104,2024-01-09,18900.76
3195,C263,104,2024-01-04,22260.26
3196,C54,102,2024-01-20,33603.6
3198,C398,103,2024-01-21,15849.79
3199,C427,101,2024-01-08,14808.07
3200,C34,104,2024-01-09,11555.5
3201,C392,105,2024-01-12,9016.22
3202,C5,103,2024-01-06,40403.99
3203,C319,105,2024-01-03,222908.49
3204,C352,102,2024-01-13,33942.66
3205,C243,103,2024-01-07,65737.99
3206,C487,105,2024-01-02,15875.68
3207,C146,105,2024-01-10,30818.13
3208,C378,102,2024-01-05,3889.15
3209,C261,104,2024-01-05,11182.0
3210,C351,102,2024-01-08,2429.55
3212,C189,103,2024-01-19,14218.68
3213,C122,101,2024-01-14,9697.3
3214,C255,103,2024-01-12,3747.56
3215,C95,103,2024-01-07,33333.76
3216,C262,101,2024-01-19,6071.98
3217,C382,105,2024-01-18,21120.9
3218,C273,105,2024-01-09,22350.11
3219,C302,103,2024-01-10,2674.77
3220,C376,102,2024-01-04,21706.36
3221,C28,102,2024-01-16,48765.6
3222,C189,101,2024-01-13,47253.08
3223,C118,105,2024-01-04,9388.01
3224,C271,102,2024-01-17,13670.98
3225,C393,101,2024-01-05,19375.31
3226,C373,102,2024-01-14,21119.52
3227,C227,101,2024-01-02,30141.31
3228,C345,105,2024-01-07,32890.43
3229,C264,102,2024-01-02,24126.9
3230,C97,101,2024-01-04,17166.95
3231,C466,102,2024-01-09,18871.64
3233,C158,101,2024-01-09,15610.24
3234,C347,105,2024-01-21,23095.19
3235,C243,104,2024-01-04,14452.25
3236,C3,104,2024-01-19,4606.14
3237,C172,103,2024-01-01,18560.7
3238,C330,104,2024-01-17,25912.84
3239,C78,105,2024-01-04,463.6
3240,C69,101,2024-01-18,4434.95
3241,C290,102,2024-01-14,39686.9
3242,C273,105,2024-01-09,9201.24
3243,C355,102,2024-01-17,4619.93
3244,C38,105,2024-01-03,81942.0
3245,C106,102,2024-01-02,3686.35
3246,C15,101,2024-01-06,33548.75
3247,C72,103,2024-01-03,42823.78
3248,C327,104,2024-01-16,23361.34
3249,C245,101,2024-01-10,2518.23
3250,C209,104,2024-01-18,40736.16
3251,C484,102,2024-01-10,32229.17
3252,C132,102,2024-01-16,9856.14
3253,C472,102,2024-01-20,43656.65
3254,C349,105,2024-01-05,30422.25
3255,C322,103,2024-01-15,41650.18
3256,C411,102,2024-01-16,54090.16
3257,C48,104,2024-01-01,21540.47
3258,C471,104,2024-01-11,21572.07
3259,C144,102,2024-01-11,39599.55
3260,C85,104,2024-01-18,12269.2
3261,C393,104,2024-01-15,32362.42
3262,C152,101,2024-01-13,50448.27
3263,C34,105,2024-01-10,7748.96
3264,C79,102,2024-01-18,21414.48
3265,C257,102,2024-01-21,22265.15
3266,C200,105,2024-01-05,13428.0
3267,C264,102,2024-01-06,53313.1
3268,C448,101,2024-01-20,35673.98
3269,C147,105,2024-01-18,32919.33
3270,C79,105,2024-01-09,68693.54
3271,C376,105,2024-01-12,7966.74
3272,C290,104,2024-01-10,39596.79
3273,C438,102,2024-01-06,8741.96
3274,C497,102,2024-01-18,17831.8
3275,C143,105,2024-01-20,35952.28
3276,C495,101,2024-01-12,18627.24
3277,C465,101,2024-01-20,75127.94
3278,C345,103,2024-01-15,9096.05
3279,C273,101,2024-01-05,11569.16
3280,C102,103,2024-01-01,14673.93
3281,C167,102,2024-01-04,15334.44
3282,C115,103,2024-01-09,4508.11
3283,C253,102,2024-01-05,38417.21
3284,C291,101,2024-01-17,19162.9
3285,C355,104,2024-01-15,25276.06
3286,C243,102,2024-01-14,22193.09
3287,C449,103,2024-01-01,13944.32
3288,C200,103,2024-01-03,27327.64
3289,C422,105,2024-01-07,39397.14
3290,C13,105,2024-01-03,29950.14
3291,C119,104,2024-01-14,60801.71
3292,C15,101,2024-01-15,24578.48
3293,C436,103,2024-01-15,15740.98
3294,C64,104,2024-01-06,8020.51
3295,C290,101,2024-01-16,51182.26
3296,C440,104,2024-01-16,2624.91
3297,C41,101,2024-01-20,53316.98
3298,C492,103,2024-01-02,3750.45
3299,C242,102,2024-01-05,13793.38
3300,C20,102,2024-01-04,17406.71
3301,C50,105,2024-01-10,38454.08
3302,C116,104,2024-01-08,1457.73
3303,C69,101,2024-01-01,2485.64
3304,C240,105,2024-01-06,40955.74
3305,C13,102,2024-01-12,21120.9
3307,C479,101,2024-01-07,36365.16
3308,C181,105,2024-01-19,33528.57
3309,C249,104,2024-01-11,139321.7
3310,C178,105,2024-01-18,1749.94
3311,C469,104,2024-01-14,246158.65
3312,C393,101,2024-01-20,18337.49
3313,C19,102,2024-01-18,12289.24
3314,C422,101,2024-01-05,4940.2
3315,C246,104,2024-01-17,26478.84
3316,C266,105,2024-01-07,44939.7
3317,C429,104,2024-01-15,31494.49
3318,C19,105,2024-01-17,12268.46
3319,C302,101,2024-01-13,35382.45
3320,C209,105,2024-01-16,4298.64
3321,C147,104,2024-01-14,65387.77
3322,C416,101,2024-01-05,22195.55
3323,C399,101,2024-01-15,19367.64
3324,C442,105,2024-01-09,45576.26
3325,C117,105,2024-01-12,19814.98
3326,C220,101,2024-01-02,30074.15
3327,C419,105,2024-01-20,23846.96
3328,C406,101,2024-01-19,11422.01
3329,C300,105,2024-01-07,15038.6
3330,C209,102,2024-01-15,4928.07
3331,C381,104,2024-01-11,21998.33
3332,C230,102,2024-01-21,72877.02
3333,C41,101,2024-01-05,9219.35
3334,C349,104,2024-01-16,4928.07
3335,C74,105,2024-01-11,5036.46
3336,C285,103,2024-01-18,25495.85
3337,C317,105,2024-01-07,37345.98
3338,C147,103,2024-01-06,56008.85
3339,C285,102,2024-01-18,3771.64
3340,C25,104,2024-01-16,3163.97
3341,C393,105,2024-01-08,1932.18
3342,C72,103,2024-01-06,56612.08
3343,C155,104,2024-01-12,7217.69
3344,C108,105,2024-01-17,23164.26
3345,C132,102,2024-01-07,49445.01
3346,C180,104,2024-01-16,15913.98
3347,C290,101,2024-01-10,60450.63
3348,C154,101,2024-01-04,27647.93
3349,C155,103,2024-01-20,46786.8
3350,C397,102,2024-01-19,21606.81
3351,C395,102,2024-01-18,4940.79
3352,C36,103,2024-01-14,59148.5
3353,C329,103,2024-01-02,18032.44
3354,C97,102,2024-01-05,4098.51
3355,C489,104,2024-01-12,24894.65
3356,C183,101,2024-01-11,31274.65
3357,C119,101,2024-01-19,19913.87
3358,C132,103,2024-01-10,27256.55
3359,C236,104,2024-01-09,61637.24
3360,C176,103,2024-01-13,46576.19
3361,C312,102,2024-01-19,27059.3
3362,C95,104,2024-01-01,11079.85
3363,C473,101,2024-01-05,5175.1
3364,C359,102,2024-01-15,18032.44
3365,C382,103,2024-01-14,64409.43
3366,C210,105,2024-01-15,14910.62
3367,C70,101,2024-01-17,65009.25
3368,C176,101,2024-01-21,37805.69
3369,C129,102,2024-01-04,30360.76
3370,C88,103,2024-01-13,36886.74
3371,C131,103,2024-01-09,23258.4
3372,C214,103,2024-01-01,16107.08
3373,C409,104,2024-01-01,20003.41
3374,C90,103,2024-01-04,3595.72
3375,C115,101,2024-01-20,39989.36
3376,C114,102,2024-01-10,23676.15
3377,C88,104,2024-01-17,36625.83
3378,C235,105,2024-01-18,36546.41
3379,C407,101,2024-01-19,3800.8
3380,C144,102,2024-01-06,42696.97
3381,C282,102,2024-01-21,29165.87
3382,C214,102,2024-01-18,21524.27
3383,C402,101,2024-01-08,26508.61
3385,C386,104,2024-01-12,16477.46
3386,C271,102,2024-01-03,11022.73
3387,C18,104,2024-01-08,10300.17
3388,C418,101,2024-01-08,17967.25
3389,C375,103,2024-01-21,36302.62
3390,C407,104,2024-01-14,62644.05
3391,C474,105,2024-01-06,41667.14
3392,C109,104,2024-01-19,7820.95
3393,C58,101,2024-01-02,41884.9
3394,C198,105,2024-01-20,49465.78
3395,C144,104,2024-01-08,49371.85
3396,C75,102,2024-01-20,40200.99
3397,C424,103,2024-01-20,34719.43
3398,C141,104,2024-01-07,11800.52
3399,C106,102,2024-01-09,31596.91
3400,C269,103,2024-01-01,5258.96
3401,C181,105,2024-01-04,48905.0
3402,C198,104,2024-01-08,7558.6
3403,C8,104,2024-01-21,10227.85
3404,C90,103,2024-01-03,16870.32
3405,C416,102,2024-01-17,22693.15
3406,C143,101,2024-01-03,4439.2
3407,C48,101,2024-01-16,11519.9
3408,C126,101,2024-01-15,7674.99
3409,C137,105,2024-01-05,35830.48
3410,C438,105,2024-01-06,5453.22
3411,C393,105,2024-01-10,3819.96
3412,C207,102,2024-01-07,45463.36
3413,C157,103,2024-01-07,28528.58
3414,C78,101,2024-01-11,31383.09
3415,C65,103,2024-01-06,86395.05
3416,C222,103,2024-01-08,28574.94
3417,C308,103,2024-01-07,31402.9
3418,C158,104,2024-01-14,12505.99
3419,C27,104,2024-01-03,7973.43
3420,C430,102,2024-01-21,70387.96
3421,C302,105,2024-01-05,22342.05
3422,C419,102,2024-01-17,16274.63
3423,C49,102,2024-01-04,40673.4
3424,C172,101,2024-01-02,47476.93
3425,C372,101,2024-01-12,15637.79
3426,C434,105,2024-01-14,28510.42
3427,C130,101,2024-01-04,8277.38
3428,C217,105,2024-01-01,21171.81
3429,C317,103,2024-01-09,20170.3
3430,C50,103,2024-01-02,25029.74
3431,C158,104,2024-01-09,2546.76
3432,C79,105,2024-01-02,26147.92
3433,C232,101,2024-01-11,38172.13
3434,C193,104,2024-01-04,41002.36
3435,C116,102,2024-01-12,2592.6
3436,C291,103,2024-01-04,11281.11
3437,C86,105,2024-01-04,35166.25
3438,C34,105,2024-01-11,31538.6
3439,C143,105,2024-01-20,87467.39
3440,C442,104,2024-01-17,23489.39
3441,C329,102,2024-01-18,24584.63
3442,C402,101,2024-01-12,11422.76
3443,C291,105,2024-01-09,24143.25
3444,C141,104,2024-01-18,25886.96
3445,C79,101,2024-01-18,10785.11
3446,C291,101,2024-01-14,14899.97
3448,C95,101,2024-01-20,58364.15
3449,C267,105,2024-01-11,30711.64
3450,C407,103,2024-01-08,3306.5
3451,C454,105,2024-01-05,1771.89
3452,C440,105,2024-01-07,51087.8
3453,C298,104,2024-01-03,15041.48
3454,C79,101,2024-01-18,7558.6
3455,C217,101,2024-01-09,10780.35
3456,C381,101,2024-01-21,41175.89
3457,C65,101,2024-01-12,14400.25
3458,C448,102,2024-01-16,13943.65
3459,C193,101,2024-01-09,3638.25
3460,C325,102,2024-01-06,44345.52
3461,C448,101,2024-01-08,39825.92
3462,C147,104,2024-01-03,47041.86
3463,C482,103,2024-01-12,5351.05
3464,C428,104,2024-01-18,17209.1
3465,C45,105,2024-01-04,1296.3
3466,C316,105,2024-01-03,1043.1
3467,C243,103,2024-01-18,4508.11
3468,C179,103,2024-01-12,44902.4
3469,C198,105,2024-01-15,51862.28
3470,C141,105,2024-01-06,17813.62
3471,C298,101,2024-01-10,15334.44
3472,C147,103,2024-01-15,25597.53
3473,C20,105,2024-01-07,20805.29
3474,C481,101,2024-01-03,35927.15
3475,C142,104,2024-01-02,11520.2
3476,C399,105,2024-01-02,27361.02
3477,C146,102,2024-01-15,31285.23
3478,C130,101,2024-01-21,207835.51
3479,C262,104,2024-01-10,4268.54
3480,C78,101,2024-01-13,18389.99
3481,C235,101,2024-01-09,16646.91
3482,C237,103,2024-01-01,25895.15
3483,C4,102,2024-01-19,4110.12
3484,C460,101,2024-01-10,56094.52
3485,C158,102,2024-01-04,18520.53
3486,C287,104,2024-01-16,16099.22
3487,C154,101,2024-01-15,24877.08
3488,C264,101,2024-01-16,30448.02
3489,C468,102,2024-01-08,5095.22
3490,C373,103,2024-01-12,14456.67
3491,C285,103,2024-01-16,6794.19
3492,C316,103,2024-01-05,43724.44
3493,C34,105,2024-01-04,31919.46
3494,C264,105,2024-01-14,47569.23
3495,C279,101,2024-01-18,10303.08
3496,C440,105,2024-01-01,4957.61
3497,C470,105,2024-01-18,19813.62
3498,C80,102,2024-01-16,13731.66
3499,C49,103,2024-01-05,8834.3
3500,C443,102,2024-01-14,93184.86
3501,C24,101,2024-01-20,58088.1
3502,C421,103,2024-01-01,38352.07
3503,C386,105,2024-01-08,6327.39
3504,C335,103,2024-01-16,40112.89
3505,C264,102,2024-01-09,4711.26
3506,C346,101,2024-01-08,33476.03
3507,C302,103,2024-01-13,52740.23
3509,C20,103,2024-01-08,5956.08
3510,C393,103,2024-01-13,41904.38
3511,C426,103,2024-01-07,43068.49
3512,C51,104,2024-01-17,18617.82
3513,C479,101,2024-01-04,19983.81
3515,C422,105,2024-01-04,55320.15
3516,C22,104,2024-01-21,17955.23
3517,C420,102,2024-01-08,11752.17
3518,C347,102,2024-01-05,20859.56
3519,C172,102,2024-01-06,56463.36
3520,C14,101,2024-01-09,25738.97
3521,C243,101,2024-01-03,909.12
3522,C378,102,2024-01-18,2727.36
3523,C64,104,2024-01-12,9648.8
3524,C118,103,2024-01-09,19530.8
3526,C137,104,2024-01-09,23586.5
3527,C426,103,2024-01-14,71277.12
3528,C416,104,2024-01-12,4545.6
3529,C220,101,2024-01-05,14373.8
3530,C147,105,2024-01-14,59727.41
3531,C97,102,2024-01-11,30080.78
3532,C8,105,2024-01-11,8640.15
3533,C447,105,2024-01-20,49222.29
3534,C315,102,2024-01-10,24036.23
3535,C364,104,2024-01-20,17858.23
3536,C24,103,2024-01-12,27956.05
3537,C101,104,2024-01-10,17168.98
3538,C371,104,2024-01-08,16940.92
3539,C449,104,2024-01-08,8584.04
3540,C301,101,2024-01-16,22564.41
3541,C199,103,2024-01-16,18431.75
3542,C37,105,2024-01-17,16040.0
3543,C58,102,2024-01-17,24135.88
3544,C209,101,2024-01-09,22397.39
3545,C447,101,2024-01-13,33177.05
3546,C442,101,2024-01-09,7495.12
3547,C30,105,2024-01-02,23962.19
3548,C192,104,2024-01-13,62440.77
3549,C249,103,2024-01-08,17495.0
3550,C126,101,2024-01-16,20697.38
3551,C397,104,2024-01-10,2685.6
3552,C146,103,2024-01-11,22661.34
3553,C82,101,2024-01-03,26896.98
3554,C11,103,2024-01-15,8149.14
3555,C141,104,2024-01-05,21475.91
3556,C383,104,2024-01-07,51639.62
3557,C410,102,2024-01-14,53323.45
3558,C52,104,2024-01-14,55188.82
3559,C107,102,2024-01-03,23085.75
3560,C196,104,2024-01-11,18396.38
3561,C287,101,2024-01-20,62504.27
3562,C50,105,2024-01-20,61631.63
3563,C18,102,2024-01-12,661.3
3564,C270,104,2024-01-11,13326.99
3565,C58,104,2024-01-03,17871.9
3566,C375,103,2024-01-17,12884.23
3567,C447,104,2024-01-14,86311.82
3568,C35,105,2024-01-09,24519.19
3569,C483,102,2024-01-14,64826.83
3570,C91,105,2024-01-20,44980.5
3571,C193,104,2024-01-07,56177.07
3572,C290,105,2024-01-03,33444.69
3573,C157,104,2024-01-07,22757.36
3574,C183,102,2024-01-16,3760.37
3575,C158,101,2024-01-10,21762.29
3576,C28,105,2024-01-16,19381.51
3577,C285,105,2024-01-11,26434.78
3578,C60,101,2024-01-03,11568.86
3579,C431,104,2024-01-21,26102.13
3580,C83,104,2024-01-06,36263.38
3581,C358,103,2024-01-19,10841.04
3582,C422,102,2024-01-20,41646.28
3583,C340,103,2024-01-12,16406.58
3584,C329,104,2024-01-06,87322.35
3585,C329,102,2024-01-13,61996.18
3586,C224,105,2024-01-21,11233.45
3587,C243,101,2024-01-16,42029.1
3588,C495,104,2024-01-17,35192.17
3589,C220,104,2024-01-06,33385.27
3590,C31,101,2024-01-08,4785.38
3591,C299,103,2024-01-19,12786.05
3594,C116,104,2024-01-21,31700.96
3595,C424,101,2024-01-21,60505.82
3596,C148,105,2024-01-07,57619.1
3598,C249,104,2024-01-06,66214.57
3599,C222,105,2024-01-21,20246.31
3600,C126,102,2024-01-03,13446.97
3601,C237,105,2024-01-10,18456.6
3602,C236,104,2024-01-11,23391.29
3603,C494,103,2024-01-01,29612.34
3604,C181,102,2024-01-13,20899.73
3605,C58,105,2024-01-19,18496.29
3606,C49,103,2024-01-13,52949.44
3607,C499,102,2024-01-03,9619.62
3608,C305,102,2024-01-07,75084.3
3609,C491,101,2024-01-19,64906.09
3610,C264,103,2024-01-08,13490.45
3611,C132,105,2024-01-19,24148.17
3612,C45,104,2024-01-05,716.23
3613,C102,103,2024-01-08,46910.73
3614,C316,105,2024-01-01,35909.76
3615,C267,105,2024-01-20,62601.38
3616,C14,102,2024-01-06,53557.34
3617,C330,105,2024-01-09,6327.94
3618,C37,103,2024-01-13,65022.89
3619,C351,103,2024-01-16,11454.08
3620,C134,101,2024-01-16,2546.76
3621,C205,104,2024-01-19,12278.94
3622,C249,101,2024-01-05,3864.36
3623,C80,104,2024-01-12,27894.96
3625,C97,102,2024-01-06,66341.9
3626,C463,103,2024-01-20,39217.1
3627,C317,102,2024-01-16,13186.53
3628,C357,103,2024-01-20,30915.19
3629,C130,104,2024-01-16,24042.48
3630,C499,102,2024-01-12,15848.0
3631,C303,102,2024-01-12,29324.4
3632,C351,105,2024-01-18,26099.16
3633,C95,103,2024-01-18,44245.96
3635,C203,104,2024-01-17,17876.55
3636,C416,104,2024-01-21,68590.44
3637,C265,103,2024-01-16,19299.61
3638,C163,104,2024-01-17,3819.96
3639,C43,104,2024-01-17,24434.93
3641,C97,102,2024-01-02,22339.59
3642,C29,105,2024-01-11,39510.89
3643,C146,103,2024-01-20,68381.24
3644,C182,104,2024-01-07,27269.45
3645,C411,101,2024-01-03,52702.52
3646,C340,104,2024-01-19,7941.21
3647,C203,102,2024-01-11,64145.43
3648,C146,104,2024-01-15,20993.89
3650,C484,103,2024-01-01,6617.64
3651,C198,105,2024-01-16,20251.83
3652,C400,101,2024-01-16,3513.95
3653,C95,104,2024-01-04,21633.32
3654,C93,105,2024-01-01,10397.16
3655,C226,101,2024-01-03,3223.98
3656,C146,104,2024-01-18,9435.82
3657,C378,103,2024-01-01,10902.6
3658,C495,105,2024-01-15,13704.95
3659,C44,103,2024-01-02,72498.36
3660,C452,101,2024-01-10,14745.4
3661,C378,101,2024-01-03,27683.2
3662,C121,102,2024-01-18,28330.11
3663,C491,101,2024-01-04,262243.13
3664,C487,101,2024-01-06,27454.9
3665,C417,104,2024-01-15,169353.51
3666,C376,101,2024-01-13,24818.99
3667,C116,102,2024-01-20,43706.1
3668,C167,103,2024-01-02,47727.93
3669,C217,104,2024-01-09,15213.32
3670,C264,102,2024-01-20,59659.86
3671,C302,104,2024-01-19,8885.39
3672,C321,101,2024-01-03,37909.7
3673,C385,104,2024-01-08,24183.8
3674,C78,105,2024-01-12,7941.44
3675,C155,102,2024-01-21,20641.14
3676,C132,101,2024-01-13,91118.31
3677,C156,102,2024-01-17,44475.38
3678,C405,103,2024-01-01,1929.76
3679,C370,101,2024-01-13,73213.86
3680,C382,103,2024-01-21,27787.72
3681,C307,104,2024-01-02,3351.67
3682,C214,104,2024-01-04,18677.39
3683,C203,102,2024-01-16,35964.61
3684,C303,102,2024-01-02,6187.76
3685,C155,103,2024-01-10,22236.09
3686,C198,103,2024-01-21,41827.33
3687,C383,105,2024-01-08,24871.51
3688,C143,102,2024-01-15,16154.37
3689,C500,103,2024-01-16,31560.57
3690,C249,104,2024-01-19,18676.74
3691,C487,102,2024-01-06,31208.66
3692,C448,105,2024-01-19,15737.86
3693,C393,102,2024-01-05,42467.8
3694,C318,103,2024-01-12,32602.07
3695,C126,101,2024-01-03,23851.1
3696,C273,101,2024-01-08,38359.92
3697,C97,102,2024-01-14,32485.93
3698,C132,101,2024-01-09,13299.13
3699,C140,102,2024-01-16,13389.88
3700,C29,104,2024-01-01,7719.04
3701,C482,102,2024-01-01,23335.54
3702,C300,105,2024-01-03,2199.33
3703,C443,101,2024-01-20,58359.2
