line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
835,257.0,P18,4.0,1,3434.36
836,257.0,P17,4.0,4,3535.64
838,258.0,P29,,4,15117.2
839,258.0,P58,,1,2880.05
840,259.0,P61,,1,4098.51
842,260.0,P16,,1,848.92
843,260.0,P55,4.0,5,20266.0
844,260.0,P27,,2,1322.6
845,260.0,P56,,3,3819.96
846,260.0,P26,,1,3433.39
847,261.0,P64,,3,2148.69
848,261.0,P57,2.0,2,2560.54
849,261.0,P68,5.0,2,5371.2
851,262.0,P43,,1,2587.55
852,262.0,P55,,4,16212.8
853,262.0,P13,,1,2518.23
854,262.0,P61,,5,20492.55
855,263.0,P16,,3,2546.76
856,263.0,P51,3.0,1,2494.17
857,264.0,P28,2.0,3,13306.38
858,264.0,P56,1.0,2,2546.64
859,264.0,P74,3.0,4,14373.8
860,265.0,P34,1.0,5,579.5
862,265.0,P28,,4,17741.84
863,265.0,P34,3.0,5,579.5
864,266.0,P60,4.0,1,3686.35
865,267.0,P76,,1,3391.27
866,267.0,P16,,2,1697.84
867,267.0,P16,,3,2546.76
868,268.0,P10,2.0,2,3747.56
869,269.0,P38,2.0,4,15334.44
870,269.0,P34,,3,347.7
871,269.0,P34,3.0,4,463.6
872,270.0,P5,,5,18752.25
873,270.0,P68,,3,8056.8
874,270.0,P22,1.0,1,2393.44
875,271.0,P74,,2,7186.9
877,272.0,P33,5.0,5,4374.85
878,272.0,P60,,3,11059.05
881,273.0,P2,,1,3249.97
883,275.0,P14,,5,19016.65
884,276.0,P21,2.0,3,9059.55
886,276.0,P50,,5,15174.15
887,276.0,P65,,1,3332.78
888,277.0,P74,4.0,1,3593.45
889,277.0,P1,,4,17739.8
890,277.0,P38,3.0,2,7667.22
891,277.0,P2,,4,12999.88
893,278.0,P74,,4,14373.8
894,278.0,P34,,2,231.8
895,278.0,P13,2.0,2,5036.46
897,280.0,P3,,5,4000.35
898,281.0,P70,,3,14476.14
899,281.0,P30,,5,19330.65
900,281.0,P71,,5,23258.4
901,281.0,P19,,3,9067.2
902,282.0,P68,4.0,2,5371.2
903,282.0,P36,,3,10879.32
904,282.0,P58,,5,14400.25
905,282.0,P78,,2,9016.22
907,284.0,P19,3.0,2,6044.8
908,285.0,P33,2.0,5,4374.85
909,285.0,P56,,5,6366.6
910,285.0,P33,,4,3499.88
912,286.0,P79,,3,6936.84
913,286.0,P38,5.0,1,3833.61
915,286.0,P73,,4,13921.4
916,286.0,P5,2.0,2,7500.9
917,287.0,P6,1.0,1,2740.99
918,287.0,P62,,4,19568.48
919,287.0,P22,,5,11967.2
920,287.0,P14,5.0,1,3803.33
921,287.0,P61,3.0,3,12295.53
922,287.0,P13,,4,10072.92
923,287.0,P4,,5,3920.95
924,287.0,P46,,2,1783.18
925,288.0,P77,,2,3859.52
926,288.0,P36,,3,10879.32
927,288.0,P78,,2,9016.22
928,288.0,P47,,5,23860.75
929,288.0,P33,,2,1749.94
930,288.0,P31,,1,1766.86
931,288.0,P24,3.0,1,2810.81
932,289.0,P74,2.0,5,17967.25
933,289.0,P56,,5,6366.6
934,289.0,P27,,1,661.3
935,289.0,P7,,3,11281.11
936,290.0,P57,5.0,4,5121.08
937,290.0,P8,3.0,4,8797.32
938,291.0,P35,1.0,5,18191.25
939,292.0,P43,,1,2587.55
940,292.0,P8,,2,4398.66
941,292.0,P5,,3,11251.35
942,292.0,P63,5.0,4,10841.04
943,293.0,P12,4.0,5,3889.15
944,294.0,P25,,5,23589.55
945,294.0,P35,,1,3638.25
946,295.0,P58,,2,5760.1
947,296.0,P27,,4,2645.2
948,296.0,P27,,3,1983.9
949,296.0,P63,,5,13551.3
950,297.0,P27,,1,661.3
952,297.0,P7,,1,3760.37
953,298.0,P5,,5,18752.25
954,299.0,P80,,4,5258.96
955,299.0,P71,,4,18606.72
956,299.0,P38,,5,19168.05
957,300.0,P70,3.0,3,14476.14
959,301.0,P38,,1,3833.61
960,301.0,P57,,2,2560.54
961,302.0,P62,3.0,4,19568.48
962,303.0,P6,3.0,5,13704.95
963,303.0,P54,3.0,1,4928.07
964,304.0,P2,,3,9749.91
965,304.0,P66,5.0,5,23697.8
966,304.0,P10,,4,7495.12
967,305.0,P68,2.0,1,2685.6
968,306.0,P13,5.0,2,5036.46
969,306.0,P46,,4,3566.36
970,306.0,P17,,5,4419.55
971,306.0,P37,,3,14586.75
972,307.0,P41,,5,15819.85
973,307.0,P4,,2,1568.38
974,308.0,P44,3.0,5,5373.3
975,308.0,P53,,4,7514.44
976,308.0,P76,4.0,5,16956.35
977,309.0,P5,,5,18752.25
978,309.0,P49,,3,13801.86
979,309.0,P27,3.0,4,2645.2
980,310.0,P14,,2,7606.66
981,310.0,P4,,5,3920.95
982,310.0,P1,,3,13304.85
983,311.0,P7,1.0,2,7520.74
984,311.0,P29,,1,3779.3
985,311.0,P7,,3,11281.11
986,311.0,P12,,5,3889.15
987,312.0,P33,,4,3499.88
988,312.0,P28,,1,4435.46
989,313.0,P30,,3,11598.39
990,313.0,P27,,1,661.3
991,314.0,P45,,4,7728.72
993,314.0,P48,,3,13859.79
994,315.0,P55,,2,8106.4
995,315.0,P79,,5,11561.4
996,315.0,P12,,3,2333.49
997,316.0,P16,,3,2546.76
998,316.0,P4,3.0,5,3920.95
1001,316.0,P63,5.0,5,13551.3
1002,316.0,P42,3.0,4,16896.72
1003,316.0,P74,,4,14373.8
1004,316.0,P27,,5,3306.5
1005,317.0,P58,1.0,3,8640.15
1006,317.0,P33,5.0,2,1749.94
1007,317.0,P67,,5,4545.6
1008,317.0,P20,2.0,1,1985.36
1009,318.0,P66,1.0,5,23697.8
1010,318.0,P4,,2,1568.38
1011,318.0,P55,,4,16212.8
1012,318.0,P49,,1,4600.62
1013,319.0,P12,,5,3889.15
1014,319.0,P30,2.0,2,7732.26
1015,319.0,P7,,1,3760.37
1016,320.0,P45,,1,1932.18
1017,320.0,P29,,3,11337.9
1018,320.0,P10,1.0,5,9368.9
1019,320.0,P45,,5,9660.9
1020,320.0,INVALID_P,,4,4943.89
1021,320.0,INVALID_P,4.0,2,962.32
1022,320.0,P44,4.0,3,3223.98
1023,321.0,P36,,2,7252.88
1024,321.0,P72,,4,15203.2
1025,321.0,P45,,4,7728.72
1026,321.0,P11,,1,4986.9
1027,322.0,P21,1.0,4,12079.4
1028,322.0,P4,,4,3136.76
1030,322.0,P17,,1,883.91
1031,322.0,P8,,5,10996.65
1032,323.0,P78,5.0,4,18032.44
1033,323.0,P26,,1,3433.39
1034,323.0,P76,,1,3391.27
1035,324.0,P43,3.0,5,12937.75
1036,324.0,P22,2.0,3,7180.32
1037,324.0,P49,2.0,3,13801.86
1038,324.0,P18,3.0,2,6868.72
1039,324.0,P46,5.0,5,4457.95
1040,324.0,P63,,5,13551.3
1041,324.0,P27,,3,1983.9
1042,324.0,P18,,3,10303.08
1043,325.0,P5,4.0,3,11251.35
1044,325.0,P43,,1,2587.55
1045,325.0,P57,2.0,5,6401.35
1046,325.0,P46,,5,4457.95
1047,325.0,P65,,1,3332.78
1048,325.0,P62,,2,9784.24
1049,325.0,P67,,2,1818.24
1050,325.0,P14,2.0,3,114099.9
1051,326.0,P48,,1,4619.93
1052,326.0,P61,2.0,4,16394.04
1053,327.0,P24,5.0,3,8432.43
1054,327.0,P35,,3,109147.5
1055,327.0,P24,,2,5621.62
1056,327.0,P77,,2,3859.52
1057,327.0,P56,,2,2546.64
1058,327.0,INVALID_P,4.0,4,6652.91
1059,327.0,P77,,4,7719.04
1060,328.0,P11,3.0,4,19947.6
1061,328.0,P76,,3,10173.81
1062,328.0,P29,,1,3779.3
1064,329.0,P2,2.0,5,16249.85
1065,329.0,P56,,3,3819.96
1066,330.0,P14,1.0,5,19016.65
1067,330.0,P76,1.0,3,10173.81
1068,330.0,P56,,1,1273.32
1069,331.0,P56,,3,3819.96
1070,331.0,P24,,3,8432.43
1072,332.0,P77,3.0,5,9648.8
1073,333.0,P50,4.0,3,9104.49
1074,333.0,P46,3.0,1,891.59
1075,333.0,P58,,1,2880.05
1076,333.0,P4,,3,2352.57
1077,333.0,P70,,1,4825.38
1078,333.0,P16,,4,3395.68
1079,333.0,P46,,1,891.59
1080,334.0,P16,,4,3395.68
1081,334.0,P13,1.0,4,10072.92
1082,334.0,P18,,5,17171.8
1083,334.0,P42,3.0,5,21120.9
1084,335.0,P22,1.0,2,4786.88
1085,335.0,P27,,5,3306.5
1086,335.0,P60,,5,18431.75
1087,335.0,P32,,4,6152.6
1088,335.0,P62,5.0,4,19568.48
1089,335.0,P70,4.0,5,24126.9
1090,336.0,P25,,1,4717.91
1091,336.0,P33,,3,2624.91
1092,336.0,P25,,3,14153.73
1093,336.0,P41,,3,9491.91
1094,336.0,P74,3.0,1,3593.45
1095,336.0,P42,,3,12672.54
1096,336.0,P42,4.0,2,8448.36
1097,336.0,P35,3.0,1,3638.25
1098,337.0,P76,,5,16956.35
1099,337.0,P62,,4,19568.48
1100,337.0,P27,,2,1322.6
1101,337.0,P46,,4,3566.36
1102,337.0,P68,,2,5371.2
1103,338.0,P45,,2,3864.36
1104,339.0,P18,2.0,1,3434.36
1105,339.0,P67,1.0,4,3636.48
1106,339.0,P13,4.0,4,10072.92
1107,340.0,P69,,5,15361.55
1108,340.0,P69,,2,6144.62
1109,340.0,P48,,2,9239.86
1111,341.0,P8,,2,4398.66
1112,341.0,P29,4.0,5,18896.5
1113,342.0,P35,2.0,2,7276.5
1114,342.0,P46,,3,2674.77
1115,342.0,P52,,1,648.15
1116,342.0,P3,3.0,2,1600.14
1118,343.0,P20,5.0,4,7941.44
1120,343.0,P59,,2,971.82
1121,343.0,P20,5.0,5,9926.8
1122,343.0,P41,,5,15819.85
1123,343.0,P47,4.0,3,14316.45
1124,344.0,P76,,4,13565.08
1125,345.0,P63,,3,8130.78
1126,345.0,P15,,5,21597.0
1127,345.0,P76,4.0,2,6782.54
1128,346.0,P66,,4,18958.24
1129,346.0,P3,,2,1600.14
1130,346.0,P69,,4,12289.24
1131,346.0,P74,5.0,2,7186.9
1132,346.0,P6,2.0,2,5481.98
1133,346.0,P26,,3,10300.17
1134,346.0,P4,,2,1568.38
1135,347.0,P54,,5,24640.35
1136,347.0,P16,,2,1697.84
1137,347.0,P41,3.0,4,12655.88
1140,349.0,P18,5.0,3,10303.08
1141,350.0,P27,1.0,4,2645.2
1142,350.0,P61,,1,4098.51
1143,350.0,INVALID_P,,2,8992.45
1144,351.0,P1,5.0,3,13304.85
1145,351.0,P70,2.0,1,4825.38
1146,352.0,P14,4.0,2,7606.66
1147,352.0,P67,4.0,5,4545.6
1148,352.0,P14,,5,19016.65
1150,352.0,P67,,4,3636.48
1151,353.0,P66,,3,14218.68
1152,354.0,P32,4.0,4,6152.6
1153,354.0,P16,,5,4244.6
1154,354.0,P7,,5,18801.85
1156,355.0,P22,,3,7180.32
1157,356.0,P36,,3,10879.32
1159,356.0,P7,2.0,1,3760.37
1160,356.0,P11,3.0,4,19947.6
1162,357.0,P78,,4,18032.44
1163,357.0,P43,4.0,3,7762.65
1164,357.0,P16,,4,3395.68
1165,357.0,P77,,3,5789.28
1166,357.0,P5,3.0,1,3750.45
1167,358.0,P44,4.0,2,2149.32
1168,359.0,P69,5.0,1,3072.31
1169,360.0,P56,3.0,1,1273.32
1170,361.0,P22,,3,7180.32
1171,361.0,P16,,2,1697.84
1172,361.0,P23,,4,5327.72
1173,362.0,P61,,2,8197.02
1174,362.0,P58,5.0,3,8640.15
1175,362.0,P62,,5,24460.6
1176,362.0,P6,,1,2740.99
1177,362.0,P43,,5,12937.75
1178,362.0,P38,,5,19168.05
1180,363.0,P54,,5,24640.35
1181,364.0,P46,2.0,2,1783.18
1182,364.0,P75,,2,4110.12
1183,364.0,P13,,5,12591.15
1184,365.0,P55,,1,4053.2
1185,365.0,P46,3.0,4,3566.36
1186,365.0,P4,,5,3920.95
1187,365.0,P58,,3,8640.15
1188,365.0,P53,,2,3757.22
1189,365.0,P7,4.0,3,11281.11
1190,366.0,P64,,1,716.23
1191,366.0,P53,3.0,4,7514.44
1192,366.0,P56,1.0,3,3819.96
1194,368.0,P63,3.0,2,5420.52
1195,368.0,P58,,2,5760.1
1196,368.0,P16,,3,2546.76
1197,368.0,P13,4.0,4,10072.92
1198,368.0,P71,2.0,4,18606.72
1199,368.0,P22,,4,9573.76
1200,368.0,P76,,1,3391.27
1201,369.0,P18,1.0,3,10303.08
1202,369.0,P43,,5,12937.75
1203,369.0,P78,5.0,1,4508.11
1204,370.0,P27,,4,2645.2
1205,371.0,P11,5.0,2,9973.8
1206,371.0,P36,,2,7252.88
1207,372.0,P52,4.0,1,648.15
1208,372.0,P40,,2,1242.82
1209,372.0,P55,,4,16212.8
1210,373.0,P25,,1,4717.91
1211,373.0,P41,1.0,4,12655.88
1212,374.0,P5,1.0,4,15001.8
1213,374.0,P9,,2,5918.62
1214,374.0,P65,2.0,2,6665.56
1215,374.0,P26,2.0,2,6866.78
1216,375.0,P9,,2,5918.62
1218,376.0,P49,,5,23003.1
1219,376.0,P76,,4,13565.08
1220,376.0,P22,,4,9573.76
1221,376.0,P20,,4,7941.44
1222,376.0,P49,,3,13801.86
1223,376.0,P58,,4,11520.2
1224,376.0,P46,,2,1783.18
1225,377.0,P18,,5,17171.8
1226,377.0,P71,,4,18606.72
1227,378.0,P43,,5,12937.75
1228,378.0,P4,,2,1568.38
1229,378.0,P14,2.0,4,15213.32
1231,380.0,P30,3.0,5,19330.65
1232,381.0,P48,1.0,4,18479.72
1233,381.0,P19,,4,12089.6
1234,381.0,P1,,5,22174.75
1235,381.0,P1,,4,17739.8
1236,382.0,P26,4.0,3,10300.17
1237,383.0,P4,,4,3136.76
1239,383.0,P63,,1,2710.26
1240,384.0,P45,,4,7728.72
1241,384.0,P44,3.0,3,3223.98
1242,384.0,P15,3.0,1,4319.4
1243,384.0,P50,3.0,2,60696.6
1244,384.0,P80,,1,1314.74
1245,385.0,P24,,1,2810.81
1246,385.0,P24,4.0,4,11243.24
1247,385.0,P24,2.0,4,11243.24
1248,385.0,P24,,2,5621.62
1249,385.0,P25,4.0,1,4717.91
1250,385.0,P76,,3,10173.81
1252,385.0,P24,,4,11243.24
1253,386.0,P78,4.0,1,4508.11
1254,386.0,P29,,4,15117.2
1255,386.0,P32,,4,6152.6
1256,387.0,P18,4.0,3,10303.08
1257,387.0,P23,2.0,2,2663.86
1258,387.0,P34,,1,115.9
1259,387.0,P34,,4,463.6
1260,387.0,P20,,3,5956.08
1261,387.0,P35,3.0,5,18191.25
1262,388.0,P30,,3,11598.39
1263,388.0,P40,3.0,3,1864.23
1264,389.0,P17,,3,2651.73
1265,389.0,P32,,4,6152.6
1266,389.0,P14,,5,19016.65
1267,390.0,P2,,4,12999.88
1268,390.0,P10,,3,5621.34
1269,391.0,P25,,5,23589.55
1270,391.0,P2,,3,9749.91
1271,391.0,P11,,3,14960.7
1272,392.0,P70,1.0,4,19301.52
1273,392.0,P71,,4,18606.72
1274,392.0,P42,,4,16896.72
1275,393.0,P18,3.0,2,6868.72
1276,394.0,P38,2.0,4,15334.44
1277,394.0,P21,2.0,2,6039.7
1278,394.0,P2,3.0,2,6499.94
1281,394.0,P75,2.0,1,2055.06
1282,394.0,P1,2.0,5,22174.75
1283,395.0,P58,1.0,5,14400.25
1284,395.0,P13,,2,5036.46
1285,395.0,P76,,3,10173.81
1286,396.0,P49,,3,13801.86
1287,396.0,P70,1.0,3,14476.14
1290,396.0,P10,,3,5621.34
1293,398.0,P74,,1,3593.45
1294,399.0,P6,,5,13704.95
1295,399.0,P20,,3,5956.08
1296,399.0,P52,,5,3240.75
1297,399.0,P52,,4,2592.6
1298,400.0,P43,,3,7762.65
1299,400.0,P44,2.0,5,5373.3
1300,400.0,P74,4.0,2,7186.9
1302,400.0,P22,3.0,2,4786.88
1303,401.0,P14,,2,7606.66
1304,401.0,P3,,5,4000.35
1305,401.0,P54,,3,14784.21
1306,401.0,P3,3.0,3,2400.21
1307,402.0,P32,,2,3076.3
1308,402.0,P71,4.0,4,18606.72
1309,402.0,P50,,5,15174.15
1310,402.0,P63,3.0,1,2710.26
1311,402.0,P7,,2,7520.74
1313,403.0,P57,5.0,1,1280.27
1314,403.0,P7,,3,11281.11
1315,403.0,P11,1.0,1,4986.9
1316,404.0,P15,,3,12958.2
1317,404.0,P15,,1,4319.4
1318,404.0,P44,,3,3223.98
1319,405.0,P7,,3,11281.11
1322,405.0,P15,1.0,2,8638.8
1323,406.0,P18,4.0,3,10303.08
1324,406.0,P12,,1,777.83
1325,406.0,P71,,2,9303.36
1327,407.0,P71,,3,13955.04
1328,407.0,P60,5.0,5,18431.75
1329,407.0,P44,2.0,1,1074.66
1330,407.0,P6,,3,8222.97
1331,408.0,P67,,5,4545.6
1332,408.0,P6,3.0,4,10963.96
1333,408.0,P37,,5,24311.25
1334,408.0,P46,5.0,3,2674.77
1335,409.0,P47,,5,23860.75
1336,409.0,P42,4.0,2,8448.36
1337,410.0,P74,,1,3593.45
1338,410.0,P34,,3,347.7
1339,410.0,P72,,4,15203.2
1340,411.0,P7,1.0,1,3760.37
1342,411.0,P37,,4,19449.0
1343,412.0,INVALID_P,,2,1771.88
1344,412.0,P63,,1,2710.26
1345,413.0,P70,,4,19301.52
1346,413.0,P14,,4,15213.32
1347,413.0,P78,5.0,4,18032.44
1348,413.0,P57,,5,6401.35
1349,414.0,P27,,2,1322.6
1350,414.0,P76,4.0,1,3391.27
1351,414.0,P55,3.0,4,16212.8
1352,414.0,P34,,4,463.6
1353,414.0,P18,2.0,1,3434.36
1354,415.0,P55,1.0,3,12159.6
1356,416.0,P26,,5,17166.95
1357,417.0,P4,5.0,3,2352.57
1358,417.0,P51,5.0,2,4988.34
1360,418.0,P51,,5,12470.85
1361,419.0,P44,3.0,2,2149.32
1362,419.0,P38,1.0,4,15334.44
1363,419.0,P69,3.0,2,6144.62
1364,419.0,P10,4.0,1,1873.78
1365,420.0,P5,,3,11251.35
1366,421.0,P29,,5,18896.5
1367,421.0,P1,,5,22174.75
1368,421.0,P59,,3,1457.73
1369,422.0,P20,,4,7941.44
1370,423.0,P29,,1,3779.3
1371,423.0,P20,1.0,4,7941.44
1372,423.0,P2,,3,9749.91
1373,423.0,P71,3.0,4,18606.72
1374,424.0,P14,,5,19016.65
1375,424.0,P4,,4,3136.76
1376,424.0,P52,2.0,1,648.15
1377,424.0,P22,,2,4786.88
1378,424.0,P49,,4,18402.48
1379,424.0,P9,,3,8877.93
1380,424.0,P4,,3,2352.57
1381,424.0,P49,2.0,5,23003.1
1382,425.0,P2,,2,6499.94
1383,426.0,P52,1.0,3,1944.45
1384,426.0,P72,2.0,1,3800.8
1385,427.0,P60,5.0,3,11059.05
1386,427.0,P60,,2,7372.7
1387,427.0,P58,,3,8640.15
1388,427.0,P15,,3,12958.2
1389,427.0,P2,1.0,5,16249.85
1390,427.0,P30,5.0,3,11598.39
1391,427.0,P39,3.0,2,5175.28
1392,428.0,P51,,3,7482.51
1395,428.0,P34,,2,231.8
1396,429.0,P71,,5,23258.4
1397,429.0,P26,,4,13733.56
1398,429.0,P29,5.0,5,18896.5
1399,429.0,P9,,4,11837.24
1400,430.0,INVALID_P,,3,3669.55
1401,431.0,P77,,3,5789.28
1402,431.0,P68,3.0,3,8056.8
1404,431.0,P28,4.0,3,13306.38
1405,432.0,INVALID_P,,1,1273.8
1406,433.0,P59,4.0,5,2429.55
1407,433.0,P70,,3,14476.14
1408,433.0,P9,,2,5918.62
1410,434.0,P9,,2,5918.62
1411,434.0,P47,3.0,3,14316.45
1412,434.0,P52,,3,1944.45
1413,434.0,P25,,5,23589.55
1414,434.0,P68,,3,8056.8
1415,434.0,P68,2.0,4,10742.4
1416,435.0,P27,1.0,3,1983.9
1417,435.0,P68,,5,13428.0
1418,435.0,P41,3.0,1,3163.97
1419,436.0,P39,,1,2587.64
1420,436.0,P47,,3,14316.45
1421,436.0,P59,5.0,1,485.91
1422,437.0,P14,,1,3803.33
1423,437.0,INVALID_P,,2,5325.16
1424,437.0,P25,,4,18871.64
1425,437.0,P66,,3,14218.68
1426,437.0,P35,,5,18191.25
1427,437.0,P25,,4,18871.64
1428,437.0,P75,2.0,1,2055.06
1429,438.0,P77,2.0,2,3859.52
1430,439.0,P66,3.0,3,14218.68
1431,439.0,P35,4.0,4,14553.0
1432,439.0,P20,3.0,4,7941.44
1433,439.0,P56,,1,1273.32
1434,440.0,INVALID_P,5.0,4,4994.65
1435,440.0,P10,5.0,1,1873.78
1437,440.0,P15,,5,21597.0
1438,440.0,INVALID_P,,1,3865.62
1439,441.0,P76,4.0,4,13565.08
1440,441.0,P18,,2,6868.72
1441,441.0,P61,2.0,2,8197.02
1442,442.0,P29,,2,7558.6
1443,442.0,P26,,5,17166.95
1444,442.0,P12,,3,2333.49
1445,442.0,P26,,5,17166.95
1446,443.0,P36,,1,3626.44
1447,443.0,P4,2.0,1,784.19
1448,444.0,P78,,4,18032.44
1449,444.0,P76,,3,10173.81
1450,444.0,P49,,1,4600.62
1451,445.0,P11,,3,14960.7
1452,445.0,P76,,5,16956.35
1453,445.0,P50,,2,6069.66
1454,445.0,P21,4.0,5,15099.25
1455,446.0,P30,,5,19330.65
1456,446.0,P28,1.0,1,4435.46
1457,447.0,P7,4.0,3,11281.11
1458,447.0,P27,,2,1322.6
1459,447.0,P10,2.0,4,7495.12
1460,448.0,P4,,1,784.19
1462,449.0,P65,,3,9998.34
1463,449.0,P74,2.0,5,17967.25
1464,449.0,P37,4.0,5,24311.25
1466,450.0,P10,3.0,3,5621.34
1467,451.0,P34,,2,231.8
1468,451.0,P3,,5,4000.35
1469,451.0,P20,5.0,3,5956.08
1470,451.0,P68,,5,13428.0
1471,451.0,P71,2.0,4,18606.72
1472,451.0,P24,,4,11243.24
1473,452.0,P22,,4,9573.76
1474,452.0,P13,4.0,3,7554.69
1475,452.0,P76,1.0,4,13565.08
1476,452.0,P22,,3,7180.32
1477,452.0,P3,,1,800.07
1478,453.0,P48,,5,23099.65
1479,454.0,P8,,3,6597.99
1480,454.0,P66,,3,14218.68
1481,454.0,P14,,1,3803.33
1482,455.0,P14,,4,15213.32
1483,455.0,P6,,1,2740.99
1484,456.0,P11,4.0,2,9973.8
1485,457.0,P61,,3,12295.53
1486,457.0,P1,1.0,5,22174.75
1487,457.0,P70,,1,4825.38
1488,457.0,P27,2.0,2,1322.6
1489,457.0,P53,,2,3757.22
1490,458.0,P20,3.0,3,5956.08
1491,459.0,P6,,5,13704.95
1492,459.0,P20,4.0,2,3970.72
1493,459.0,P12,,1,777.83
1494,459.0,P33,,2,1749.94
1495,459.0,P56,,5,6366.6
1496,459.0,P19,,5,15112.0
1497,460.0,P61,3.0,5,20492.55
1498,460.0,P16,1.0,1,848.92
1499,460.0,P67,1.0,5,4545.6
1500,460.0,P58,,3,8640.15
1501,460.0,P54,5.0,5,24640.35
1502,461.0,P52,1.0,5,3240.75
1503,461.0,P66,,3,14218.68
1504,461.0,P14,,2,7606.66
1505,462.0,P72,,4,15203.2
1506,462.0,P57,,2,2560.54
1507,462.0,P35,5.0,3,10914.75
1508,462.0,P68,,1,2685.6
1509,462.0,P16,2.0,2,1697.84
1510,462.0,P52,,5,3240.75
1511,462.0,P54,4.0,3,14784.21
1512,463.0,P8,5.0,3,6597.99
1513,463.0,P40,,5,3107.05
1515,464.0,P34,1.0,5,579.5
1516,464.0,P20,3.0,5,9926.8
1517,464.0,P56,,2,2546.64
1518,465.0,P57,,4,5121.08
1519,466.0,P63,,1,2710.26
1520,466.0,P5,,2,7500.9
1521,466.0,P62,,5,24460.6
1522,466.0,P14,,3,11409.99
1524,467.0,P41,2.0,2,6327.94
1525,467.0,P6,,5,13704.95
1526,467.0,P42,,1,4224.18
1527,467.0,P26,1.0,3,10300.17
1528,467.0,P63,,1,2710.26
1530,467.0,P69,,2,6144.62
1531,468.0,P30,,5,19330.65
1532,468.0,P53,,1,1878.61
1533,469.0,P5,,4,15001.8
1534,469.0,P2,,3,9749.91
1535,469.0,P22,,3,7180.32
1536,469.0,P2,5.0,3,9749.91
1537,470.0,P49,,4,18402.48
1538,470.0,P31,,4,7067.44
1539,471.0,P70,,4,19301.52
1540,471.0,P14,,3,11409.99
1541,471.0,P11,,3,14960.7
1542,471.0,P5,,4,15001.8
1543,471.0,P61,,2,8197.02
1544,471.0,P49,,1,4600.62
1545,471.0,P63,,4,10841.04
1546,471.0,P14,,2,7606.66
1547,472.0,P41,5.0,1,3163.97
1549,472.0,P47,,3,14316.45
1550,472.0,P28,2.0,3,13306.38
1551,473.0,P74,,1,3593.45
1552,473.0,P68,,3,8056.8
1553,473.0,P72,5.0,2,7601.6
1554,473.0,P48,,1,4619.93
1555,473.0,P52,5.0,1,648.15
1556,473.0,P74,1.0,3,10780.35
1557,473.0,P77,,5,9648.8
1558,474.0,P43,4.0,5,12937.75
1559,474.0,P30,2.0,3,11598.39
1560,474.0,P12,4.0,4,3111.32
1562,474.0,P7,,1,3760.37
1563,474.0,P76,4.0,5,16956.35
1564,474.0,P32,,2,3076.3
1565,475.0,P75,2.0,5,10275.3
1566,475.0,P75,3.0,3,6165.18
1567,475.0,P55,,3,12159.6
1569,476.0,P15,3.0,2,8638.8
1571,476.0,P11,,1,4986.9
1572,476.0,P60,,4,14745.4
1573,477.0,P1,3.0,2,8869.9
1574,477.0,P7,,5,18801.85
1575,477.0,P10,,2,3747.56
1576,477.0,P40,2.0,5,31070.5
1577,477.0,P44,,2,2149.32
1578,477.0,P52,3.0,5,3240.75
1579,478.0,P72,,1,3800.8
1580,478.0,P59,5.0,4,1943.64
1581,479.0,P26,,4,13733.56
1582,479.0,P4,,3,2352.57
1583,479.0,P55,,2,8106.4
1584,479.0,P76,3.0,3,10173.81
1585,480.0,P25,,4,18871.64
1586,480.0,INVALID_P,,3,5189.58
1587,480.0,P64,,5,3581.15
1588,481.0,P22,4.0,5,11967.2
1589,481.0,P42,2.0,2,8448.36
1590,482.0,P5,,3,11251.35
1591,482.0,P62,,5,24460.6
1592,483.0,P5,,1,3750.45
1593,483.0,P74,,5,17967.25
1595,483.0,P76,5.0,3,10173.81
1596,483.0,P70,5.0,2,9650.76
1597,483.0,P70,2.0,1,4825.38
1598,483.0,P78,1.0,4,18032.44
1599,484.0,P43,,5,12937.75
1600,485.0,P33,,4,3499.88
1601,485.0,P42,,2,8448.36
1602,485.0,P18,5.0,3,10303.08
1603,485.0,P28,3.0,1,4435.46
1604,485.0,P9,,1,2959.31
1605,485.0,P72,,4,15203.2
1606,485.0,P34,2.0,4,463.6
1607,486.0,P7,,4,15041.48
1608,486.0,P11,4.0,5,24934.5
1609,487.0,P26,3.0,2,6866.78
1611,488.0,P38,3.0,2,7667.22
1613,488.0,P12,4.0,1,777.83
1614,489.0,P52,3.0,4,2592.6
1616,490.0,P63,1.0,3,8130.78
1617,491.0,P77,2.0,3,5789.28
1618,491.0,P21,,4,12079.4
1620,491.0,P5,5.0,3,11251.35
1621,492.0,P69,5.0,3,9216.93
1623,492.0,P60,,5,18431.75
1624,493.0,P26,5.0,4,13733.56
1625,493.0,P14,,4,15213.32
1626,493.0,P63,,4,10841.04
1627,493.0,P18,,5,17171.8
1628,494.0,P18,,1,3434.36
1629,494.0,P14,,1,3803.33
1630,494.0,P34,,1,115.9
1631,494.0,P46,,5,4457.95
1632,494.0,P14,,1,3803.33
1633,494.0,P67,,3,2727.36
1634,495.0,P46,,5,4457.95
1635,495.0,P58,,1,2880.05
1636,495.0,P43,5.0,4,10350.2
1637,496.0,P76,,3,10173.81
1638,496.0,P36,,5,18132.2
1639,496.0,P2,,5,16249.85
1640,496.0,P55,,1,4053.2
1641,496.0,P29,4.0,5,18896.5
1642,496.0,P71,,4,18606.72
